,comment,label_id,comment_len_by_words
14655,دیگر امکانات معمولیه فقط اگه چراغ قوه داشت خیلی خوب میشد,-1,11.0
10158,وقت هر دو دوربین را در کنار یکدیگر قرار داد#ده از جلو به آن نگریست#نگر کاملا از یکدیگر غیر قابل تشخیص بود#باش به جز اینکه در بالا لوگوی EOS سوراخ میکروفون مونو دید#بین ولی در بالا لوگوی EOS همچین چیز وجود داشت#دار,0,42.0
2293,در قسمت پشت دوربین نمایشگر اینچ پیکسل قرار گرفته که کیفیت خیلی خوبی را ارائه کرد#کن,2,16.0
12270,سامسونگ در ساخت این تبلت کم نذاشته اما بهتر بود#باش که روی بدنه بیشتر کار میکرد با خرید این تبلت خودتونو بی نیاز از هر ابزار دیگه‌ای تصور کرد#کن,1,29.0
12165,از یاد برد#بر که این دوربین توانایی عکاس پیاپی با سرعت فر بر ثانیه را داشت#دار که این نیز دوربین را یک سر‌و‌گردن بالا از کامپکت‌های هم رده قرار داد#ده,1,30.0
890,با این حال نسبت به مدل پیشین طوری به نظر رسید#رس که گفت#گو شانه بلندتری داشت#دار,0,16.0
11606,این حرکت هم توانست#توان با کج کردن دستگاه صورت گرفت#گیر,0,10.0
1514,اما لبه زیرین محل قرار گرفت#گیر بلندگو درگاه microUSB #است,0,10.0
14406,من دوستم داره امکانات زیاد اندروید نسخه دوربین مگاپیکسل که خیلی عالی واقعی #هست من پیشنهاد میکنم یک خرید#خر من هم خواست#خواه یک خرید#خر,2,24.0
12696,من از این دوربین خو اومده فعلا داشت#دار تحقیق میکنم ولی hx یک از گزینه اوله,1,16.0
1839,پس خرید اصلا منطقی‌ نیست مگر دنبال چیز دیگه‌ای بود#باش به جز کارایی‌,-1,13.0
10146,کیفیت فیلمبرداری نیز بسیار خوب #است در صورتیکه زوم کامل درست انجام شد#شو کاملا زنده شفاف میباشد,2,17.0
7474,البته خود میکروفون داخل هم قدرت خیلی خوبی برای ضبط صدا محیط داشت#دار,2,13.0
11469,بهترین گوشیه که تا به حالا با کار کرد#کن مخصوصا سرعت دوربین صدا اینترنت خوش‌دست بودن نسبت به قیمت عالیه,2,20.0
3026,به درست که دوربین بسیار قدرتمند شرکت asus بر روی آن تعبیه کرد#کن فیلم بردار full HD با ترکیب رنگ بسیار عمیق اغوا کننده تنها در شرایط نور کم کم از قدرت این دوربین حین فیلم بردار کاست#کاه فلاش قدرت زیاد داشت#دار در مقوله عکس بردار هم شما با این تبلت کمبود حس کرد#کن,1,54.0
12975,در پشت نیز لنز دوربین مگاپیکسلی در کنار فلاش LED یک لوگوی بزرگ nexus قرار داشت#دار,0,16.0
41,دستگاه خوبی #است سرعت کنترلرهای خوبی داشت#دار کپی اسکن خوب انجام میدهد,1,12.0
7971,من قبلا اکسپریا گو داشت#دار واقعا چیز دیگه‌ای بود#باش هم از لحاظ کیفیت ساخت هم از لحاظ سرعت فقط به خاطر صفحه نمایش کوچیکش فروخت#فروش فکر نمیکردم اینقدر ضعیف باشه قبل از خرید حتما استفاده کرد#کن,-1,36.0
3040,شما با نصب برنامه اسکچ بوک موبایل یا اسکچ بوک پرو روی این تبلت میتونید یک سخت افزار گرم سبک کارآمد رو در امر طراح با خودتون همیشه همراه داشت#دار,1,30.0
7104,البته لبه منحنی مقدار مخروطی‌تر گشت#گرد,0,6.0
8134,برای عکاس در شرایط نوری ضعیف هم گستره حساسیت سنسور آن از تا #است که کاملا حرفه‌ای عالیست,2,18.0
5751,من خودم خیلی رو خرید گوش حساس #هست اما واقعا s۲ هیچ چی کم نداره,1,15.0
4310,دقیقا همون جنس که آیفون داره,0,6.0
3738,بعلاوه میدان دید این لنز در حالت واید بسیار گسترده #است کمینه فاصله کانون معادل میلی متر را ارائه داد#ده که این عالیست,2,23.0
6359,درضمن ما عاشق دی جی کالا #هست چون همیشه بهترین رو به ما معرف میکنه,2,15.0
2442,امیدوار قیمت مناسب داشته باشه,0,5.0
4551,دارا سنسور‌های مجاورت شتاب سنج دارا رادیو با موج FM- دارا پورتMicroUSBبا قابلیت شارژ گوش بلوتوث V۲٫۱- قابلیت شماره گرفت#گیر صوت پشتیبان ازAdobe Flash ٫۲نکات منفی زاویه دید کم از طرفین- تعبیه نشدن پور HDMI- اندک صدا ضعیف #است,0,39.0
4513,چهارمین اسمارت فون دنیا در سال,0,6.0
12970,به علاوه شیشه استفاده شده در قاب پشت گوش استحکام بالا در برابر ضربه نداشته به همین دلیل کاربر Nexus باید در نگهداری از آن بیشتر دقت کرد#کن,-1,28.0
930,کار با این پویشگرها بسیار ساده #است,2,7.0
9504,از نظر ظاهر هم واقعا زیبا وباریکه,1,7.0
1685,برای گفتن جزئیات تمام تغییرات عملکرد iOS نیاز به نوشتن یک نقد بررسی جداگانه بود#باش,0,15.0
3517,دیگه تقریبا نمیشه روش عیب گذاشت#گذار خیلی بهتر شده واقعا ارزش خریدن داره,2,13.0
10458,در قسمت جلو این گوش صفحه نمایش ۴٫۳ اینچ در زیر آن سه دکمه لمس قرار گرفت#گیر,0,17.0
9615,اگر خواهان خرید گوش تا در این رنج قیمت #هست در خرید آن هیچ شک کرد#کن فوق العادست,1,18.0
7158,از جمله این امکانات قابلیت عکاس HDR Panorama بود#باش,0,9.0
2376,PadFone دیگر دارا یک محفظه با درب جداگانه برای نگهداری گوش بود#باش,0,12.0
14329,ما در این مدت با آن تماس تلفن برقرار کرد#کن بازی کرد#کن بلوتوث پخش موسیقی مرورگر اینترنت ارسال دریافت پیام هم در برنامه ما بود#باش,0,25.0
12635,به خصوص از پشت که به این دوربین نگاه کرد#کن چینش دکمه دقیقا مثل بود#باش,0,15.0
4801,ممنون میشم جواب بدید,0,4.0
11983,ولی افزایش پرینت‌ها به صفحه باعث شد#شو که توانست#توان به سرعت ٫۸ صفحه در دقیقه رسید#رس که این چیز در حدود درصد سرعت ادعایی HP #است,0,26.0
762,همچنین این صفحه نمایش قادر #است میلیون رنگ را نمایش داد#ده,0,11.0
5198,این میزان قدرت پردازش بستر مناسب را برای قدرت نمایی رابط کاربر سیستم عامل اندروید فراهم آورد#آور حرکت بین قسمت مختلف سریع روان لذت بخش صورت گرفت#گیر,1,27.0
3265,بعلاوه قابلیت سازگار با دیگر لنزهای mount سون را داشت#دار,1,10.0
12396,سلام-من روزه این تبلت رو از سایت فوق خریدار کردم-من با تمام تبلت‌ها از جمله اپل ایسوز موتورولا گیگابایت کار کرد#کن با اینکه صفحه نمایش این دستگاه کم نا امید کننده #هست اما کار با این تب احساس که به آدم میده هیچ تبلت دیگر نمیده این دستگاه به جر میتونم بگم قو سخت افزار را داشته که تا به امروز من دید#بین کمبود سرعت به هیچ عنوان نداره در بازی سنگین کم نمیاره قلم که روی اون #هست بدون شک واقعا بینظیر چون کارهارو داشت#دار با اون انجام میدم واقعا لذت بخشه نکته آخر بدون شک هرچیزه دیگر برداشته بود#باش پشیمون میشدم,1,103.0
5519,باور کنین من قبلا با اس هم فیلم بردار کرد#کن ولی فرق زیاد با این داشت#دار,0,16.0
1286,تو این رنج عالیه رم بالا سی پی یو خوب از مه اندروید ۴٫۱ حتما میخرمش,2,16.0
13603,از دیگر امکانات آن می‌توان به USB ۲٫۰ مبدل AV S-Video اشاره کرد#کن,0,13.0
2854,TF تنها گرم وزن داشت#دار که آن را به یک از سبک تبلت‌های ٫۱ اینچ تا به امروز تبدیل کرد#کن,1,20.0
13249,عکسبرداریش ضعیفه عکسارو بدون فلاش خیلی تاریک میندازه,-2,8.0
10089,از جمله قابلیت ارتباط HTC Desire می‌توان به پشتیبان از Wi-Fi GPRS ۳G اشاره کرد#کن که برقراری ارتباط با اینترنت را به سهولت فراهم کرد#کن,1,25.0
7510,اسکنر یک دیگر از قسمت این دستگاه اسکنر آن #است,0,10.0
5440,در اینجا میتونم بگم که لذت صفحه نمایش واقعا متفاوت اینچ رو شخصا چشید#چش پیشنهاد میکنم از این لذت ساده رد نشید,1,22.0
