,comment,label,length
3597,دوربین این تبلت میتواند در رزلوشن hd ۷۲۰p فیلمبرداری کند که به کمک فوکوس ممتد، کیفیت بسیار خوبی را ارائه میدهد.,1.0,24.0
5375,از لحاظ نرم افزاری هم این گوشی به آخرین نسخه سیستم عامل اندروید یعنی اندروید ۴٫۱٫۱ به همراه رابط کاربری touchwiz مجهز است که تغییرات بسیار زیاد عالی نسبت به نسخه استاندارد اندروید ۴٫۰٫۴ دارد.,1.0,38.0
6186,من هفته قبل عید این هارد رو از digikala خریدم قبل خرید از هر فروشنده‌ای سوال کردم گفتن اول وسترن نشد سیگیت البته از نظر سرعت بعد با بخش مشاوره برای فروش digikala تماس گرفتم ایشون هم گفتن از نظر سرعت وسترن عالیه حالا که من حدود ماهه دارمش از نظر خودم عالیه سرعت فوق‌العاده اندازه کیفیت وزن مناسب) امنیت زیبایی عالی فقط ضد آب نیست.,1.0,68.0
264,این نمایشگر به شما اجازه می‌دهد که به راحتی بتوانید از امکانات هوشمند اتصالاتی این دوربین بهره ببرید.,1.0,19.0
5264,نهایتا بر روی قاب پشتی نیز دوربین یک لوگوی فوجیتسو به چشم می‌خورند که نمای پشتی تبلت را نیز بسیار زیبا نموده است.,1.0,23.0
4501,میگم: گوشی خوبیه.,1.0,5.0
3997,بهترین امکانات در برابر ابعاد مناسب از سری کامپکت مارک محبوب من سونی,1.0,13.0
3762,سلام گوشى هاى اچ تى سى واقعا عالیند زیبا مخصوصا تو استحکام بدنه.,1.0,14.0
5832,روشنایی این صفحه نمایش بسیار خوب است این روشنایی بالا باعث می‌شود تا بتوانید با g۵۸۵ با وجود روکش براق صفحه نمایش آن، در محیط‌های پرنور یا در زیر تابش نور آفتاب نیز کار کنید.,1.0,38.0
454,کاملا کوچک است به راحتی در کف دست جای می‌گیرد.,1.0,11.0
210,۲۶۴ را نیز دارد که عالیست.,1.0,7.0
3414,با این حال باید گفت که رقیب مستقیم این دوربین یعنی nikon d۶۰۰ از نظر مشخصات فنی چند نکته برتر دارد که از مهم‌ترین آن‌ها می‌توان به چشمی اپتیکال با توانایی پوشش ۱۰۰ درصد میدان دید سیستم فوکوس خودکار ۳۹ نقطه‌ای اشاره کرد.,1.0,45.0
5750,این دوربین توانایی عکاسی پیاپی با سرعت ۱۰ فریم بر ثانیه را نیز دارد که باز هم فوق العاده است.,1.0,21.0
2398,در کل نمایشگر تصاویر را خیلی شارپ شفاف نشان می‌دهد.,1.0,11.0
4776,من چون قصد خرید یه سوپرزومه عالی رو دارم خیلی در مورد این دوربین تحقیق کردم کیفیت عکس‌های گرفته شده خیلی خوبه حتی بهتر از یه دوربین ۱۲ مگاپیکسلی در مورد سرعت لنز هم فکر نمی‌کنم سرعتش کم باشه آخه تو یه سایت خارجی زده بود تا ۱۳ عکس در ثانیه میگیره نمایشگر هم که مشکلش حل شده.,1.0,58.0
4937,یکی از ایرادات اصلی وارد شده به مدل قبلی نکسوس یعنی galaxy nexus، کیفیت پایین دوربین مگاپیکسلی آن بود.,0.0,21.0
3382,البته با ویدئوهای ۷۲۰p هیچ مشکلی ندارد.,1.0,9.0
4885,تنها کیفیت صفحه نمایش تبلت یا همون استیشن خیلی خوبه ولی عالی نیست تنها نکته‌ای که من رو نگران میکنه جمع شدن غبار زیر کاور لنز بعد از یه مدت استفاده است که در سایتها خارجی داخلی گزارش شده خود من هم امروز یه دونه غیار ریز اونجا دیدم که بعد از هزینه کردن یه همچین پولی این ایراد چیز کوچکی نیست امیدوارم مال شما اینجوری نباشه,0.0,67.0
5889,من که راضی ام ولی تنها عیبش به نظر من اینه که شارژ گوشی دوام زیادی نداره حداکثر دو روز براتون کار میکنه اغلب یه روز کامل که استفاده کردی تمام میشه باید دوباره شارژ بشه اگه دوست ندارید نمیتونید مدام هرشب گوشی تون رو شارژ کنید این گوشی مناسب شما نیست در غیر این صورت عالیه,1.0,57.0
2142,"به خصوص اینکه مجهز به مودهای عکاسی حرفه ای‌تر p,a,s,m هم می‌باشد.",1.0,13.0
813,حتما دلایلی برای این کار داشته، با این حال به نظر ما که این یک فقدان خیلی بد است چرا که همواره استفاده از چشمی‌های اپتیکال در زیر نور شدید آفتاب را دوست داریم.,0.0,36.0
5011,رزلوشن این صفحه نمایش ۱۲۸۰x۸۰۰ بوده که تراکم پیکسلی بسیار بالایی را ارائه میدهد خواندن متون بر روی آن بسیار راحت لذت بخش است.,1.0,27.0
4641,من فارق التحصیل گرافیکم امروز بعد از سالهای سال حس عکاسی بهم دست داد فوق العاده ست هم کیفیتش هم شکلش هم قیمتش پرفکت نامبروان دیجی کالا متشکریم.,1.0,29.0
4328,احساس میکنم بخاطر الکتریسیته ساکن بدنه ولی به هر حال یه کم اعصاب آدم خورد میشه.,0.0,17.0
3601,هیچ برنامه جدیدی که برای نسخه جدید سیستم عامل اپل نسبت به نسخه پیشین یک برتری ایجاد نماید بر روی ios قرار داده نشده است.,0.0,24.0
3538,دوباره میگم بهترین تبلت.,1.0,5.0
2009,به نظر من به نسبت قیمتش عالیه.,1.0,8.0
3447,سامسونگ همچنین برنامه‌های زیادی را به صورت پیش فرض بر روی تبلت خود قرار داده است، برنامه‌هایی مانند note planner شبکه‌های اجتماعی، شبکه‌های موزیک آفیس ویدیوپلیر all share..,1.0,31.0
5697,این در حالیست که beats audio در مدل‌های قبلی به موزیک پلیر استاندارد گوشی محدود بود!,0.0,17.0
3042,من این دورینو خریدم واقعا عالیه حرف نداره,1.0,8.0
1313,طراحی جذاب زیبای منحصر به فرد سامسونگ از حاشیه باریک بدنه استفاده می‌کند تا تجربه فراگیرتر گسترده‌تری داشته باشید.,1.0,19.0
2204,به طور کلی صفحه نمایش google nexus کیفیت بسیار خوبی دارد مشاهده ویدیوها، عکس‌ها سایر موارد بر روی آن بسیار لذت بخش خواهد بود.,1.0,25.0
2618,از سامسونگ بیشتر توقع میرفت ولی تو این رنج قیمت نسبتا قابل قبوله,1.0,13.0
0,فکر کنم الان ارزش خرید رو داشته باشه قیمتش مناسب‌تر شده باتشکر از دیجی کالا,1.0,15.0
3613,عملکرد خود تاچ پد کلیدهای پایین آن بسیار خوب رضایت بخش می‌باشد.,1.0,13.0
2418,کنتراست عکس‌ها نیز به نظرمان بیش از حد بالا است.,0.0,11.0
6288,گوشیه بسیار خوبی هستش، فقط تنها مشکلش حافظه کمیه که داره که مدل۳۲gig هم موجوده که از همین سایت میتونین تهیه کنین در خریدش شک نکنین,1.0,29.0
5846,نسخه سیستم عامل اندروید هم که همواره عملکردی قابل دفاع را از خود به نمایش گذاشته است نیز برای این گوشی یک مزیت را ایجاد می‌نماید.,1.0,26.0
2459,البته با تمام این حرفهایی که زدم با مقایسه‌ای که با s۳ سامسونگ آپتیموس ۴x الی جی بازم one از همشون سر بود!,1.0,24.0
1303,واقعا ممنون دیجی کالا لطفا همیشه اخبار این گوشی رو دنبال کنین,1.0,12.0
3899,من هم قصد خرید این دوربین رو دارم.,1.0,9.0
6185,به هر صورت همانند دیگر دوربین‌های سونی سایبرشات، hx۳۰v هم کاملا خوش ساخت خوش دست می‌باشد با توجه به دستگیره‌ی نسبتا خوبی که بر روی آن قرار گرفته، ارگونومی بسیار عالی را ارائه می‌دهد که تا حدودی از ارگونومی رقبا در دیگر برندها بهتر می‌باشد.,1.0,50.0
5329,این لنز مجهز به لرزش گیر اپتیکال نیز موتور زوم می‌باشد.,1.0,12.0
6437,فقط مشکل کوچیکش همون فلشش هست که بی موقع بالا میاد.,0.0,12.0
1244,گوشی خیلی خیلی خوبیه خیلی هم خوشکله ولی ۲تا بدی داره: نداشتن زوم دوربین حافظه داخلی کم,1.0,18.0
2648,به طور خلاصه، بلندی صدای بلندگوی ipod touch نسل پنجم رضایت بخش است ولی کیفیت صدا همچنین میزان صدای بیس کمی پایین‌تر از حد انتظار ما بود.,0.0,29.0
