,comment,length,label_id
5084,من خودم گوشی رو دارم، حتی یک بار هم هنگ نکرده توی این مدتی که داشتمش به جز دوربینش که در شب واقعا بدرد نخوره، در بقیه موارد، کار با گوشی، بلندگو، دو سیم کارته بودنش کار باهاش بسیار خوب هستش.,47.0,4
5691,به طور کلی صفحه نمایش google nexus کیفیت بسیار خوبی دارد مشاهده ویدیوها، عکس‌ها سایر موارد بر روی آن بسیار لذت بخش خواهد بود.,25.0,4
4405,این پردازنده‌ها نه تنها فوق‌العاده قدرتمندتر از مدل‌های پیشین هستند، بلکه مصرف انرژی کمتری نیز دارند.,18.0,4
4610,این در حالیست که لنز این دوربین حالت واید خیلی بهتری را ارایه می‌دهد در یک کادر می‌توانید میدان دید خیلی بزرگ‌تری را در یک عکس ثبت کنید.,29.0,4
2337,دلیل دیگر را هم می‌توان در لنز بسیار واید دید که نزدیک به ۱۸۰ درجه را پوشش می‌دهد عملا نیازی به کادر بندی دقیق نیست.,26.0,3
1369,همچنین رم این گوشی نیز ۶۴ مگابایت است.,9.0,2
1571,دلیل این امر این است که اپل اعتقاد دارد این حداکثر سایز استاندارد برای کار کردن با یک دست با گوشی می‌باشد.,23.0,2
1071,توانایی فیلم برداری با سرعت‌های بالای ۱۲۰ ۲۴۰ فریم بر ثانیه را هم باید به آن‌ها افزود که سپس وقتی فیلم‌های گرفته شده را با سرعت پایین‌تر می‌بینید به صورت اسلوموشن پخش می‌شوند.,34.0,2
4230,ولی بهتون بگم اگه واقعا بین مدل‌های مختلف شک کردید این بهترین گزینست!,14.0,4
2550,تقریبا هیچ‌گاه هنگام کار کردن با گوشی، کاهش سرعت یا به اصطلاح lag مشاهده نکردیم.,17.0,3
3724,چه با آن به تماشای فیلم بنشینید چه به مرورگری وب بپردازید نمایشگر ۴٫۳ اینچی galaxy ii شما را به این فکر می‌اندازد که احتمالا بهترین نمایشگر موجود بر روی تلفن‌های همراه در این حد قیمت را در اختیار دارید.,41.0,3
4389,در روزگاری که اکثر کمپانی‌ها در تولید گوشی‌های هوشمند خود فقط به فکر بزرگ‌تر کردن صفحه نمایش بدون توجه به افزایش وزن گوشی هستند، اپل دست به یک شگفتی زد گوشی جدید خود را بزرگ‌تر ولی سبک‌تر تولید نمود.,41.0,4
1712,سخت افزارپردازنده به کار رفته بر روی tipo یک پردازنده ۸۰۰ مگاهرتزی می‌باشد که به همراه چیپ qualcomm یک پردازشگر گرافیکی adreno ۲۰۰ سخت افزار این گوشی را تشکیل می‌دهند.,31.0,2
4702,دوربین اما دوربین قسمتی بوده که iphone ۴s نسبت به مدل پیشین پیشرفت چشمگیری را در آن شاهد بوده است.,20.0,4
2997,یک پردازشگر گرافیکی arm mali-۴۰۰mp هم به این سخت افزار قدرتمند کمک می‌کند که حتی کارهای گرافیکی سنگین‌ترین بازی‌ها را هم به راحتی پردازش کند.,28.0,3
4338,این برای پرینت تک رنگ گرافیک‌ها کاملا مفید می‌باشد.,10.0,4
4086,۵ماه من دارمش تو این قیمت بهترین گوشی که میشه خرید cpu ghz ram ۵۱۲ اندروید صدای بسیار عالی دوربین ۵مگاپیکسلی با قابلیت ضبط فیلم hd من این گوشیو به همه پیشنهاد میکنم.,34.0,4
6543,به نظر من با توجه به امکانات قیمتش ارزش خرید نداره,11.0,1
3307,در مجموع گوشی خیلی خوبیه.,6.0,3
5169,در واقع علاقمندان به این گوشی باید منتظر بمانند تا گوشی وارد بازار شده با حریفان خود سامسونگ سایر رقابت خود را آغاز کند ولی تاکنون پیش فروش اپل کاملا معادلات رقبا را به هم ریخته.,37.0,4
4659,اما سرعت عکاسی پیاپی این دوربین فوق‌العاده است به طوری که توانایی عکاسی پیاپی با سرعت ۱۰ فریم بر ثانیه در رزولوشن کامل را دارد.,26.0,4
5086,این تبلت در دو نسخه ۳۲ ۶۴ گیگابایتی تولید گردیده که با امکان پشتیبانی آن از کارت حافظه microsd حداکثر تا ۶۴ گیگابایت دیگر نیز می‌توان به آن افزود که از بابت فضا برای ذخیره اطلاعات، خیال کاربر را کاملا آسوده می‌نماید.,44.0,4
670,کپی این دستگاه با داشتن پرینتر اسکنر، دارای امکان دیگری نیز هست آن قابلیت کپی گرفتن است.,19.0,2
6426,سلام به نظر من xperia sl بهتره,7.0,1
1281,همانطور که گفتیم، jx۵۱۰ مجهز به سنسور تصویر ۱۴٫۱ مگاپیکسلی می‌باشد.,15.0,2
702,"یک مود اضافه بر m,s,a,p داره که هست این مود رو میتونید تنظیم دلخواه کنید برای عکاسی مورد علاقه تون آماده به کار قرار بدید.",26.0,2
3918,گوشیه فوق العاده ایه، نرم افزارهای متنوع درخور هر نوع سلیقه‌ای قدرت تاچ لمسگر فوق العاده بالا، عینشو ندیدم، کیفیت صفحه بسیار بالا، خلاصه میشه گفت آخرشه!,32.0,4
200,به کدام ورزش علاقه مندید؟,6.0,2
4561,همچنین با داشتن این دستگاه، یک موزیک ویدئو پلیر بسیار با کیفیت نیز خواهید داشت.,16.0,4
5000,شاید بتوان گفت بزرگترین نقطه قوت مزیت این دوربین به دیگر دوربین‌های رایج ورزشی غیر ورزشی، بهره گیری از یک لنز بسیار واید ۱۷۰ درجه است که تصاویری بسیار عریض خیره کننده ضبط می‌کند، قابلیتی که نقش موثری در خلق تصاویر مهیج زیبا در فعالیت‌های ورزشی ماجرا جویانه دارد.,52.0,4
1855,پنل پشتی ipod به رنگ براق فولاد مقاوم می‌باشد.,10.0,2
2069,برای بسیاری، بزرگترین ویژگی hs۹۰۰ توانایی فیلم برداری بعدی آن است.,14.0,3
730,لازم به ذکر است که نتایج بدست آمده، حاصل آزمایش‌های متخصصان آناندتک می‌باشد نتایج اعلامی از طرف کمپانی اپل نیستند!,22.0,2
2110,حالت burst shot به شما کمک می‌کند که تنها در چند ثانیه، ۲۰ عکس با سرعت بسیار بالا به صورت پیاپی گرفته سپس از میان این ۲۰ عکس، بهترین تصویر را انتخاب کنید.,36.0,3
5578,نسبت به مدل قبل (۶۰۰d) بهبود هایی داشته که کارایی اون رو بسیار افزایش میده,18.0,4
1841,باتری از اینکه باتری آیفون از چه نوعی چند میلی آمپری است اطلاعات موثقی وجود ندارد.,17.0,2
5317,رابط کاربری استاندارد اندروید بر روی این گوشی با پوشش زیبای ایسوس، ترکیب بسیار زیبایی را تشکیل داده‌اند.,20.0,4
2687,با این حال ما هنوز طراحی صفحه کلید به صورت chiclet را بیشتر دوست داریم.,16.0,3
5987,هیچ گونه حافظه‌ی داخلی یا هارد دیسک وجود ندارد ویدیوها همگی بر روی کارت حافظه‌ی sd/sdhc/sdxc ذخیره می‌شوند.,19.0,1
4761,بعلاوه میدان دید این لنز در حالت واید بسیار گسترده است کمینه فاصله کانونی معادل ۲۶ میلی متر را ارائه می‌دهد که این عالیست.,25.0,4
546,من به این گوشی نمره ۹٫۴ می‌دهم.,8.0,2
2637,جمع بندی اگرچه nexus از نظر کارایی مشخصات به خوبی آی پد نسل سوم نیست، اما با توجه به قیمت اعجاب انگیز آن امکانات بسیار مناسبی که دارد، می‌تواند حتی به عنوان یک رقیب برای آی پد شناخته شود.,41.0,3
822,مود اتوماتیک هوشمند برای افرادیست که قصد دارند با دوربین خود به صورت اتوماتیک عکاسی کنند.,17.0,2
4057,قطعا این فن‌آوری کاملا مؤثرتر از فن آوری‌های پیشین خواهد بود.,11.0,4
1318,گوشی مدلی بین دو گوشی tx است قابل مقایسه با نیست.,12.0,2
1163,تصاویر نیز همانطور که گفتیم قابلیت ذخیره شدند بر روی هارد دیسک داخلی ۲۲۰ گیگابایتی را دارند.,18.0,2
4418,تراکم پیکسلی بسیار بالای این صفحه نمایش، جزئیات را بسیار شارپ دقیق نشان می‌دهد بطوریکه حتی اگر از نزدیک به صفحه آن نگاه کنید، هیچ‌گونه شکستگی در متون نخواهید دید.,32.0,4
